student_id,week,login_count,content_views,avg_session_duration_minutes
S2107,12,6,35,51.544824165861016
S2107,13,6,27,44.69924375763489
S2107,14,13,50,50.51063383129547
S2107,15,6,30,41.41563465205126
S2107,16,15,50,50.93009582432257
S2108,1,19,50,52.61071063139495
S2108,2,8,35,27.423042624357784
S2108,3,11,50,55.049927855151104
S2108,4,8,35,27.64712275911192
S2108,5,9,35,38.02721191450149
S2108,6,14,50,41.840142045717684
S2108,7,8,21,20.730456495089996
S2108,8,12,50,57.639977677120555
S2108,9,12,50,32.94919845263044
S2108,10,10,44,35.650028623163955
S2108,11,9,42,27.226622046541753
S2108,12,6,19,20.910604954793065
S2108,13,6,22,33.64663526975389
S2108,14,5,19,37.511857435808736
S2108,15,7,21,25.74674433683697
S2108,16,9,27,36.33283670111393
S2109,1,6,26,36.919833340025136
S2109,2,9,45,33.621003271290945
S2109,3,10,47,33.72548589237766
S2109,4,10,50,50.82715006530428
S2109,5,9,40,38.482385836709696
S2109,6,11,50,33.757124334147974
S2109,7,9,50,52.85299464353239
S2109,8,10,50,38.018154496671464
S2109,9,12,50,30.53357918520676
S2109,10,4,13,34.655008895247676
S2109,11,16,50,48.74522452337071
S2109,12,10,50,34.646212370760686
S2109,13,8,42,47.498474301980465
S2109,14,14,50,45.221211425125446
S2109,15,7,32,30.904433612758922
S2109,16,14,50,38.534383823068666
S2110,1,8,27,41.03460517917291
S2110,2,9,37,38.38296970197051
S2110,3,3,10,44.329491481580924
S2110,4,15,50,26.311060589614154
S2110,5,16,50,33.5005561228627
S2110,6,9,33,37.35660824063175
S2110,7,11,43,42.865921352892926
S2110,8,10,39,30.81469050834225
S2110,9,12,44,24.960241894489947
S2110,10,11,50,44.54334910046587
S2110,11,12,50,38.753424554470534
S2110,12,5,18,37.96077731956554
S2110,13,8,38,36.36030213574356
S2110,14,13,50,32.01250693870263
S2110,15,7,28,28.00090697552121
S2110,16,6,22,37.31952265935246
S2111,1,7,35,35.05667590764108
S2111,2,11,48,26.901266045154255
S2111,3,7,38,39.19295437783842
S2111,4,11,50,33.9549670587673
S2111,5,2,8,40.73074809068511
S2111,6,5,20,41.954474854365095
S2111,7,3,16,45.850781105390084
S2111,8,9,40,45.4448092227364
S2111,9,11,50,37.264582445105965
S2111,10,7,44,49.83575505832142
S2111,11,9,43,45.06662254255484
S2111,12,6,27,48.55183367236976
S2111,13,12,50,30.350324863363213
S2111,14,5,28,34.030600509150986
S2111,15,14,50,49.842294372582145
S2111,16,12,50,36.54429441481487
S2112,1,7,24,33.8659336521883
S2112,2,9,50,47.86454761849364
S2112,3,9,33,27.37981986807129
S2112,4,11,49,29.76656852512877
S2112,5,4,19,32.179834470751864
S2112,6,12,50,52.05689568040769
S2112,7,10,38,28.503538363527472
S2112,8,7,26,38.837831631685646
S2112,9,8,24,29.485067781655335
S2112,10,9,40,27.15213764123478
S2112,11,19,50,33.33765020656547
S2112,12,12,50,30.93216124358938
S2112,13,10,34,24.632635176223552
S2112,14,8,23,38.721951215785346
S2112,15,9,30,34.77429216455648
S2112,16,5,19,33.38382073322366
S2113,1,1,3,33.96029466906513
S2113,2,10,48,36.868956326204156
S2113,3,11,50,27.95028332114455
S2113,4,10,50,39.47522840441028
S2113,5,7,38,40.21499936057777
S2113,6,11,50,30.93940668007191
S2113,7,10,50,37.749771853707216
S2113,8,11,50,32.054598949777954
S2113,9,13,50,50.63842695041505
S2113,10,11,50,30.876310017977122
S2113,11,4,17,23.88541823278142
S2113,12,5,25,39.050947257505555
S2113,13,7,29,35.39139217749557
S2113,14,9,43,28.962015263065087
S2113,15,12,50,29.438441288443393
S2113,16,5,28,37.26380644719128
S2114,1,19,50,48.600195427601925
S2114,2,11,50,47.314167372619195
S2114,3,9,50,46.3280258121508
S2114,4,17,50,60.39977716847182
S2114,5,14,50,49.14100784962499
S2114,6,11,50,42.37132196605365
S2114,7,13,50,32.61754287395837
S2114,8,17,50,44.805251663690434
S2114,9,8,50,51.58531175320798
S2114,10,9,43,37.56660951945734
S2114,11,4,17,56.3623079817011
S2114,12,11,50,55.32928572900452
S2114,13,6,24,34.916334239275955
S2114,14,11,50,45.149754448007165
S2114,15,10,50,52.41765126446153
S2114,16,6,36,50.93801611961474
S2115,1,13,50,47.527399777067636
S2115,2,11,48,42.09301763089945
S2115,3,8,33,27.84875591927548
S2115,4,8,34,24.696546400724383
S2115,5,9,39,33.07282798523661
S2115,6,8,31,48.19332928583108
S2115,7,11,38,44.018297371267955
S2115,8,7,30,41.362441345331064
S2115,9,15,50,56.534392118967354
S2115,10,7,23,23.235328529080498
S2115,11,7,20,21.90505826703651
S2115,12,23,51,40.65126317972605
S2115,13,12,44,32.15372885447215
S2115,14,19,55,30.45767077616861
S2115,15,20,65,32.164030007181296
S2115,16,10,38,38.77678214836241
S2116,1,6,26,35.90911761565405
S2116,2,9,45,30.807117467796694
S2116,3,5,20,40.647116157294086
S2116,4,9,46,63.5983686976058
S2116,5,10,50,57.04261095359024
S2116,6,5,19,42.856603749490844
S2116,7,6,29,36.62197045635833
S2116,8,6,28,39.816657479140765
S2116,9,6,15,33.53847019931149
S2116,10,11,50,38.213282630442656
S2116,11,5,22,29.700494056022574
S2116,12,6,26,32.93070175851139
S2116,13,9,49,38.93313974443576
S2116,14,5,14,24.96261307866889
S2116,15,5,22,29.72361134160723
S2116,16,4,17,26.251060509277266
S2117,1,8,50,62.123518471556565
S2117,2,9,34,39.26025203663916
S2117,3,6,30,29.92219423702254
S2117,4,6,31,40.30397955119112
S2117,5,7,41,40.79168820672324
S2117,6,6,36,61.40856894971778
S2117,7,11,50,55.74283070734788
S2117,8,9,46,33.10322209328077
S2117,9,10,50,31.864882506349588
S2117,10,4,18,50.502094188165344
S2117,11,10,50,50.46471457921795
S2117,12,3,17,43.50899684004183
S2117,13,12,50,37.877493309423556
S2117,14,12,50,31.60129924189622
S2117,15,6,34,46.151641629236494
S2117,16,6,30,33.144822464940326
S2118,1,10,31,24.868236679061834
S2118,2,13,50,50.68534144750177
S2118,3,5,21,25.290205786704327
S2118,4,5,28,25.02930204270057
S2118,5,8,42,44.51185899712614
S2118,6,7,41,36.51459043617048
S2118,7,5,24,41.406730681445126
S2118,8,7,42,33.73797713476918
S2118,9,10,50,35.81146951995373
S2118,10,8,42,40.10677332904388
S2118,11,9,39,36.40060225669437
S2118,12,4,20,40.6208719815858
S2118,13,4,26,32.8110446377528
S2118,14,6,29,35.5895910867277
S2118,15,10,50,29.005533587978817
S2118,16,9,46,27.00322930248575
S2119,1,5,28,47.87730010959793
S2119,2,8,43,43.212925933093445
S2119,3,14,50,53.00122527109813
S2119,4,8,43,45.4433158776004
S2119,5,8,34,51.99931795045402
S2119,6,9,33,28.615871452838707
S2119,7,4,19,48.89212557624512
S2119,8,11,49,37.92684036754919
S2119,9,7,32,39.732627627300914
S2119,10,13,50,33.87734098219462
S2119,11,9,39,35.69368040249948
S2119,12,11,45,42.08052853537856
S2119,13,7,24,32.946728988988816
S2119,14,3,14,44.047550311067674
S2119,15,8,41,40.47177142502809
S2119,16,9,50,55.3676860158558
S2120,1,9,27,26.125523749218463
S2120,2,8,29,33.29834848211589
S2120,3,8,42,48.28349135142467
S2120,4,4,20,37.123088582686506
S2120,5,6,19,35.81661035071684
S2120,6,2,6,26.7465149760956
S2120,7,5,17,28.999972739145427
S2120,8,4,11,31.433442598298605
S2120,9,4,18,38.90559922745254
S2120,10,4,14,28.852883205499044
S2120,11,10,30,35.00313233433826
S2120,12,7,18,25.82929081124804
S2120,13,5,14,32.49771610698088
S2120,14,4,13,27.54648796979942
S2120,15,5,25,43.768509978149446
S2120,16,6,27,26.494011985810552
S2121,1,9,48,40.113332466677534
S2121,2,11,50,29.920991806816588
S2121,3,11,50,29.015529627494796
S2121,4,7,28,32.743675531671755
S2121,5,12,47,25.34533326877166
S2121,6,11,50,30.799673721404613
S2121,7,14,50,39.46365046421087
S2121,8,12,50,38.27951139846382
S2121,9,7,30,42.02729484858865
S2121,10,8,32,40.03720580998985
S2121,11,10,41,29.326305023318966
S2121,12,10,46,42.87260341555789
S2121,13,7,29,36.315309425150076
S2121,14,8,36,31.32665721845802
S2121,15,14,50,47.97821356963619
S2121,16,8,30,32.32280075330188
S2122,1,8,34,49.13403975428698
S2122,2,7,36,39.84742635616879
S2122,3,13,50,50.22292170847932
S2122,4,10,50,40.1287766730433
S2122,5,7,31,39.16401566603386
S2122,6,10,35,35.18489590889225
S2122,7,8,23,18.03983705611963
S2122,8,12,50,27.362565476885035
S2122,9,13,50,28.97310093585483
S2122,10,8,35,29.17499290235426
S2122,11,17,50,29.631096478405652
S2122,12,12,50,45.01220048192112
S2122,13,13,50,27.9148751835253
S2122,14,5,18,42.57221624566309
S2122,15,7,23,25.910143040871635
S2122,16,11,49,28.9150812457405
S2123,1,11,50,51.13068965675962
S2123,2,15,50,51.22908784640972
S2123,3,8,37,27.28356227629913
S2123,4,16,50,41.72210847189511
S2123,5,9,32,38.79901602111659
S2123,6,8,40,43.345802686007964
S2123,7,9,44,34.86500473101745
S2123,8,8,46,45.70937511601073
S2123,9,8,38,43.512143810683774
S2123,10,11,45,37.71249937401334
S2123,11,8,46,53.524506871441154
S2123,12,10,43,34.138592084514535
S2123,13,12,50,35.60706356296875
S2123,14,13,50,34.203019322408544
S2123,15,11,50,34.24607565373018
S2123,16,6,29,40.184597919848166
S2124,1,6,24,36.877026847733255
S2124,2,8,27,29.206595899265963
S2124,3,8,29,34.234841029954374
S2124,4,5,18,47.77900686332322
S2124,5,4,17,35.30450792817566
S2124,6,13,50,52.50249220912721
S2124,7,7,35,31.108640842615397
S2124,8,6,20,42.04596840995775
S2124,9,6,23,33.75831800798051
S2124,10,3,10,40.425108040148025
S2124,11,5,24,31.72429467950236
S2124,12,9,48,29.95916118880294
S2124,13,9,39,49.712636230461044
S2124,14,2,8,44.390295548022614
S2124,15,6,26,28.796705883712253
S2124,16,10,31,42.30551404286931
S2125,1,13,50,42.16250423858884
S2125,2,7,32,45.74852887383701
S2125,3,11,38,37.91450033536055
S2125,4,12,40,23.216302944407584
S2125,5,10,34,28.86578984462985
S2125,6,6,16,21.671253035782705
S2125,7,10,37,33.46062140617218
S2125,8,10,31,21.59863275268855
S2125,9,15,45,30.023259165132178
S2125,10,8,24,21.7776482344601
S2125,11,8,29,35.554654692810914
S2125,12,10,29,29.704223109971817
S2125,13,7,26,29.997983016581415
S2125,14,9,32,39.98943220047099
S2125,15,5,14,21.479187347213404
S2125,16,6,28,36.95926708434153
S2126,1,7,29,42.24250842807696
S2126,2,4,13,37.00882874041222
S2126,3,6,25,39.88106670192444
S2126,4,5,21,28.523918551190974
S2126,5,12,50,38.46313989614035
S2126,6,14,50,38.9032210710339
S2126,7,8,31,45.57918413068816
S2126,8,3,12,45.92438767552853
S2126,9,8,43,31.658408413489347
S2126,10,12,50,31.003500205608102
S2126,11,7,22,35.1416954889254
S2126,12,4,13,34.96216143575699
S2126,13,6,29,48.035693866432936
S2126,14,2,9,52.158086756966426
S2126,15,5,20,33.325909357980734
S2126,16,7,34,39.85108747171411
S2127,1,6,32,29.453507929897498
S2127,2,8,50,39.41654449035218
S2127,3,9,35,27.45267829953395
S2127,4,11,50,27.338443536904254
S2127,5,8,36,28.552886468726435
S2127,6,7,41,46.91140143147246
S2127,7,4,15,31.77712189227602
S2127,8,6,29,29.963618630560298
S2127,9,12,50,44.916898760352865
S2127,10,8,34,26.445996563696767
S2127,11,5,27,24.87023422569225
S2127,12,4,21,31.776713016604607
S2127,13,7,32,23.788645892316374
S2127,14,7,29,36.20399081590029
S2127,15,4,23,31.356107053711234
S2127,16,10,46,37.13604984266291
S2128,1,10,34,32.92005591831986
S2128,2,10,42,35.670159987913294
S2128,3,12,47,44.38034467924877
S2128,4,15,50,53.753608506619805
S2128,5,9,47,43.87278498597044
S2128,6,11,39,40.076130003867426
S2128,7,15,50,46.08373409887977
S2128,8,12,50,28.235102063074702
S2128,9,11,49,45.1067911270712
S2128,10,15,50,35.783699897158044
S2128,11,11,50,51.07433387029763
S2128,12,11,50,44.436087945032845
S2128,13,9,30,32.09092226249363
S2128,14,6,24,36.398276147042814
S2128,15,8,40,45.7366795415738
S2128,16,12,50,33.60425849345852
S2129,1,4,16,33.44494570443695
S2129,2,5,19,22.093147468402957
S2129,3,9,39,35.804199570187386
S2129,4,4,15,30.8553551529989
S2129,5,8,23,30.46578504091048
S2129,6,7,28,21.931296471670446
S2129,7,4,13,17.094549416804416
S2129,8,10,50,26.603432996739905
S2129,9,9,27,20.37589495580082
S2129,10,8,32,32.6427888880571
S2129,11,4,10,18.636752956755714
S2129,12,4,14,37.675749669523746
S2129,13,7,33,27.37723903630731
S2129,14,9,32,25.663031964816444
S2129,15,6,21,17.26850313686024
S2129,16,4,11,27.424525806180082
S2130,1,8,28,42.84470985413554
S2130,2,11,50,49.17181722664224
S2130,3,8,34,40.81829489935673
S2130,4,6,27,35.76151087274367
S2130,5,14,50,36.013410107720894
S2130,6,7,35,43.64239556273182
S2130,7,9,42,32.64054835008493
S2130,8,4,18,44.70043631722653
S2130,9,3,12,29.291296531556455
S2130,10,6,24,27.67687879530426
S2130,11,5,19,51.19730388392218
S2130,12,7,25,40.33007388945741
S2130,13,7,26,35.358147286216315
S2130,14,8,43,36.212219870060586
S2130,15,6,33,32.752842562439504
S2130,16,11,50,38.63339398279394
S2131,1,10,33,35.280508057630556
S2131,2,8,34,34.211419595124276
S2131,3,13,50,24.614616399265657
S2131,4,10,40,28.625262697952493
S2131,5,12,40,41.042395338184974
S2131,6,9,31,30.469130147318076
S2131,7,7,26,42.27343907819652
S2131,8,8,38,37.184884396754484
S2131,9,10,34,44.276394073172376
S2131,10,13,50,36.1572831440344
S2131,11,9,37,27.255155422252148
S2131,12,2,8,31.846715388620844
S2131,13,5,18,30.975436661392123
S2131,14,7,29,25.613702116704633
S2131,15,12,38,26.344264734876084
S2131,16,7,30,32.13091234664152
S2132,1,7,35,35.11921925058875
S2132,2,6,22,36.21925304568964
S2132,3,14,50,31.66340984865395
S2132,4,4,16,25.85875036289441
S2132,5,5,25,29.778242643127918
S2132,6,7,28,22.514733927320112
S2132,7,8,47,36.53181722062942
S2132,8,3,15,42.30413625225502
S2132,9,6,27,39.503544416015885
S2132,10,8,27,22.700599469524647
S2132,11,7,33,28.90847745621706
S2132,12,9,39,39.98094188592071
S2132,13,9,35,26.71387672150172
S2132,14,12,50,37.95208786318569
S2132,15,7,31,34.84629935925589
S2132,16,9,37,24.950152215924778
S2133,1,12,50,30.882909996734195
S2133,2,8,39,34.85543630269557
S2133,3,2,8,22.13313683729774
S2133,4,5,21,22.358201189359534
S2133,5,8,30,31.70671760915981
S2133,6,5,17,17.597560545138137
S2133,7,10,50,29.907126400057415
S2133,8,4,8,21.011694447105906
S2133,9,10,44,33.79703226293199
S2133,10,14,50,40.834897514469276
S2133,11,8,43,47.07663191964393
S2133,12,14,50,34.18600922683064
S2133,13,3,9,20.027377763293533
S2133,14,14,50,20.3604053234335
S2133,15,12,50,40.230301678762075
S2133,16,8,40,29.86872516011386
S2134,1,6,27,33.8873288017107
S2134,2,7,26,37.53902323846631
S2134,3,6,26,27.959601389426822
S2134,4,9,42,36.53844432178507
S2134,5,15,50,42.764081428517315
S2134,6,9,50,46.77985581947954
S2134,7,3,14,39.7371047558732
S2134,8,8,31,28.407768476887128
S2134,9,8,39,49.72170438832791
S2134,10,7,34,36.108695941454165
S2134,11,10,50,38.981936072783725
S2134,12,8,48,40.20403278078628
S2134,13,9,45,32.98805814393341
S2134,14,10,50,51.052064609730564
S2134,15,8,31,49.08668600460608
S2134,16,8,30,47.03634594849503
S2135,1,8,36,24.269960937086598
S2135,2,9,40,34.41145275239338
S2135,3,4,17,43.80812544649195
S2135,4,10,50,38.096457225691296
S2135,5,6,23,25.045511816481714
S2135,6,5,27,35.96263617989992
S2135,7,11,50,34.52939178164671
S2135,8,9,50,47.766559402335055
S2135,9,6,26,32.30780230759487
S2135,10,9,50,35.29624021558544
S2135,11,7,40,42.768097262161845
S2135,12,5,35,39.70702427476127
S2135,13,6,34,47.54809085850175
S2135,14,8,46,32.229073724389096
S2135,15,9,43,44.068925210799186
S2135,16,8,38,37.561106756292574
S2136,1,11,44,40.35511727863387
S2136,2,10,47,34.84231660447292
S2136,3,15,50,33.916247271258754
S2136,4,5,21,34.583360167811136
S2136,5,7,38,49.050036222572146
S2136,6,10,45,45.6009200027859
S2136,7,11,50,41.91474487744882
S2136,8,7,33,47.65294765207324
S2136,9,13,50,31.91554190845321
S2136,10,9,39,25.658493867146404
S2136,11,5,21,44.45686180163454
S2136,12,6,24,41.688554184656184
S2136,13,7,37,44.69361734099218
S2136,14,7,32,38.35766599917012
S2136,15,5,26,39.50754729835803
S2136,16,7,32,53.35935740826071
S2137,1,4,14,22.735864524096804
S2137,2,7,20,39.09005472810163
S2137,3,8,25,25.55794454169711
S2137,4,6,21,36.437544296895794
S2137,5,10,42,38.40845832062878
S2137,6,9,33,40.5228530190749
S2137,7,10,31,23.166688496214157
S2137,8,12,40,24.50344287925295
S2137,9,11,34,33.11777671970232
S2137,10,6,21,38.56606939387823
S2137,11,7,23,35.89884190025227
S2137,12,8,26,31.42606267602192
S2137,13,12,40,41.93928197797599
S2137,14,11,41,26.54545083200495
S2137,15,14,47,35.9354700073622
S2137,16,9,32,35.81981376170862
S2138,1,8,29,40.92191055792182
S2138,2,7,33,29.30338564810843
S2138,3,8,25,27.717399321810674
S2138,4,13,50,36.82885177053166
S2138,5,6,20,30.70250872720456
S2138,6,9,42,36.93871618445879
S2138,7,7,21,36.464932927153946
S2138,8,5,21,28.044201412486586
S2138,9,7,21,26.111660551097586
S2138,10,5,13,26.67216612581394
S2138,11,11,47,31.648989946309612
S2138,12,3,9,33.061143614913725
S2138,13,4,10,28.388404501129827
S2138,14,1,4,35.20447011269171
S2138,15,8,34,30.03282954034555
S2138,16,16,77,35.438445372489944
S2139,1,7,28,24.587822527726836
S2139,2,3,13,21.169942473195086
S2139,3,5,19,28.415989713886095
S2139,4,7,36,37.09882802067872
S2139,5,13,45,26.855208163617117
S2139,6,6,20,28.20064823615692
S2139,7,7,25,25.474509496959406
S2139,8,4,14,21.086775884368762
S2139,9,6,29,29.670654347021035
S2139,10,3,11,33.84187953606282
S2139,11,8,29,23.856243716920677
S2139,12,10,45,35.58513284268929
S2139,13,9,31,34.5358906273159
S2139,14,12,50,33.215029583770495
S2139,15,7,37,29.17808823136298
S2139,16,6,26,36.230339050176575
S2140,1,10,45,34.37760369084596
S2140,2,7,44,37.79730178493707
S2140,3,11,50,50.34602505705129
S2140,4,7,42,25.130535953806078
S2140,5,6,25,23.594446994487477
S2140,6,5,21,34.137265521216094
S2140,7,7,35,36.23573411734481
S2140,8,8,34,27.96366616245165
S2140,9,9,50,30.620191244985676
S2140,10,6,25,21.733399442824474
S2140,11,8,45,28.992424058379775
S2140,12,7,32,41.35866428918634
S2140,13,5,24,22.34965512760672
S2140,14,12,50,48.6251952705073
S2140,15,10,50,22.763254798026953
S2140,16,8,36,22.992783809206788
S2141,1,10,50,29.051906265872407
S2141,2,7,38,34.07869849338727
S2141,3,7,43,26.429075436050034
S2141,4,13,50,44.05224990938781
S2141,5,7,41,26.769721683315456
S2141,6,7,33,27.696892476062846
S2141,7,9,42,47.277304535671966
S2141,8,15,50,45.11295119905086
S2141,9,10,50,45.001500502281075
S2141,10,4,21,44.965191216087526
S2141,11,9,41,27.314467449814217
S2141,12,13,50,28.03701308992704
S2141,13,9,50,51.03946926639718
S2141,14,8,50,45.36627895176252
S2141,15,9,48,33.95719536784771
S2141,16,9,50,42.12735725163446
S2142,1,4,19,31.098293777661404
S2142,2,11,49,39.69338823824082
S2142,3,6,25,26.2503233196268
S2142,4,7,25,25.150298973280982
S2142,5,9,33,36.23789943769012
S2142,6,10,42,41.31279040829135
S2142,7,14,50,39.81228308030626
S2142,8,14,50,43.81504801416326
S2142,9,4,17,36.97321333283116
S2142,10,7,33,42.344774441347184
S2142,11,17,50,27.843254165026163
S2142,12,10,40,39.78324142439405
S2142,13,6,18,34.09210461472797
S2142,14,13,50,44.620207524445874
S2142,15,11,50,34.88692414180193
S2142,16,13,50,28.743222543738607
S2143,1,5,24,30.792053442472653
S2143,2,4,15,31.272673502854573
S2143,3,9,43,32.20632500725335
S2143,4,9,36,46.3744383756766
S2143,5,14,50,52.07590431695552
S2143,6,12,50,36.769667738276645
S2143,7,12,50,45.814813995347826
S2143,8,12,50,43.01812939570455
S2143,9,6,30,35.493759993479905
S2143,10,14,50,55.31552902028673
S2143,11,8,46,57.476588054071975
S2143,12,13,50,30.355204893798234
S2143,13,10,39,47.309881755138335
S2143,14,12,50,40.50914853664967
S2143,15,8,31,40.49838025689046
S2143,16,12,50,58.09006887819268
S2144,1,7,25,44.6063885640869
S2144,2,6,25,46.39143046900955
S2144,3,7,30,40.493717780958995
S2144,4,9,50,32.84199465231765
S2144,5,8,33,35.40152039164362
S2144,6,10,50,44.05424575688277
S2144,7,11,50,29.01324655897217
S2144,8,7,35,51.182077443034885
S2144,9,15,50,39.942855022746805
S2144,10,6,34,47.56166717468574
S2144,11,11,50,52.61447991935663
S2144,12,4,19,39.01409074385456
S2144,13,10,50,52.521441309161624
S2144,14,7,33,29.371231589777015
S2144,15,4,21,45.68076622795911
S2144,16,6,26,40.369610467854216
S2145,1,9,37,28.367542856770115
S2145,2,10,38,25.206160775492233
S2145,3,9,50,37.46575113168396
S2145,4,10,50,44.05388109633949
S2145,5,5,23,41.13631584578255
S2145,6,9,45,32.28470128460499
S2145,7,4,11,37.03211349986527
S2145,8,7,25,28.506487720191515
S2145,9,11,50,56.1912430026059
S2145,10,6,16,28.659041029711883
S2145,11,4,21,49.29694501327656
S2145,12,19,75,38.62036264426708
S2145,13,2,5,34.26726374010822
S2145,14,13,46,43.06438583232865
S2145,15,7,30,46.32765442730985
S2145,16,7,24,31.122352612968687
S2146,1,5,22,57.243156432518106
S2146,2,13,50,34.92679805144458
S2146,3,9,44,35.044764015801086
S2146,4,9,50,40.180371277734686
S2146,5,6,34,46.97930870874712
S2146,6,9,34,45.24753511075187
S2146,7,9,44,31.737466612871014
S2146,8,8,42,33.70224151713144
S2146,9,7,30,46.76220376924613
S2146,10,15,50,34.421109599451235
S2146,11,11,47,40.68188024177823
S2146,12,20,50,31.62739877468097
S2146,13,15,50,56.56990607847744
S2146,14,10,50,48.71758742506893
S2146,15,12,50,60.78593926349512
S2146,16,12,50,61.63800040618939
S2147,1,11,41,41.87289616315534
S2147,2,6,25,39.47489372097295
S2147,3,16,50,46.07702825387342
S2147,4,6,24,36.915955237225525
S2147,5,4,9,27.634978076576292
S2147,6,5,13,22.562737951552403
S2147,7,10,40,30.05487450137941
S2147,8,6,21,28.693739033050395
S2147,9,12,50,36.87744009223442
S2147,10,22,90,32.11272788445684
S2147,11,7,21,33.54450646218627
S2147,12,4,11,33.97871000499141
S2147,13,13,42,25.31974276754579
S2147,14,18,33,27.3068006130931
S2147,15,10,39,29.36574881262083
S2147,16,10,23,27.774552713028537
S2148,1,16,50,36.29409017346715
S2148,2,12,48,33.649507345162824
S2148,3,8,37,51.18560614432881
S2148,4,10,50,36.09593033952238
S2148,5,9,42,40.968728162514076
S2148,6,9,46,47.622796163838295
S2148,7,7,39,46.95743859812447
S2148,8,15,50,41.488883291507626
S2148,9,6,24,37.28805533377876
S2148,10,14,50,33.11722925690183
S2148,11,8,45,37.98762337136841
S2148,12,19,50,62.39267296593189
S2148,13,10,50,51.479209358946015
S2148,14,9,50,62.298275106357124
S2148,15,7,35,62.02047642858921
S2148,16,11,50,31.91787157248586
S2149,1,14,50,37.62304087112367
S2149,2,4,16,42.452739591570015
S2149,3,9,50,52.889042470568036
S2149,4,14,50,51.37089886929443
S2149,5,17,50,39.08161385918131
S2149,6,11,50,42.48140344134788
S2149,7,12,50,50.672947528229464
S2149,8,11,50,31.467808876698097
S2149,9,12,50,46.94362804466106
S2149,10,8,50,58.88304969672966
S2149,11,10,50,38.72720288570283
S2149,12,5,15,25.885702470506093
S2149,13,11,50,32.42900641810251
S2149,14,11,50,52.24120961959497
S2149,15,12,50,41.14335688431266
S2149,16,8,27,27.54522969289874
S2150,1,12,50,58.439749915296815
S2150,2,7,19,20.95448951673051
S2150,3,13,50,29.762586560793284
S2150,4,12,50,46.20087970907269
S2150,5,8,32,38.89830409455364
S2150,6,11,50,44.26616729435132
S2150,7,11,47,37.76968064444341
S2150,8,11,43,40.08627659864004
S2150,9,15,50,32.9644520787048
S2150,10,17,48,35.846139224515824
S2150,11,9,36,31.527248716771577
S2150,12,11,50,32.042576038932076
S2150,13,7,22,34.098201258296136
S2150,14,7,22,25.130687564761796
S2150,15,11,50,30.923108332089935
S2150,16,14,50,48.01662941584147
S2151,1,5,25,32.72844556811097
S2151,2,3,11,34.622405442466416
S2151,3,2,6,21.56060153460272
S2151,4,6,30,41.15311112710393
S2151,5,11,50,25.49115191168544
S2151,6,6,27,33.67189323258241
S2151,7,4,11,23.537378532754314
S2151,8,3,11,20.21554525754996
S2151,9,3,7,24.562935458324876
S2151,10,3,12,21.883013953893375
S2151,11,7,21,30.166591198755228
S2151,12,7,25,30.42138904825273
S2151,13,6,20,25.53280616489567
S2151,14,3,12,20.47367180890685
S2151,15,21,60,31.998146335978838
S2151,16,7,36,32.22137958867034
S2152,1,4,19,42.12756727991881
S2152,2,8,38,23.17654912325768
S2152,3,5,18,35.066343134711815
S2152,4,10,50,41.4842679949499
S2152,5,7,28,40.301857409562466
S2152,6,8,44,45.44139978716592
S2152,7,10,50,26.328351645667173
S2152,8,8,31,28.982040899310164
S2152,9,6,25,31.51349245171819
S2152,10,9,47,36.831403753229026
S2152,11,17,50,35.46869138147284
S2152,12,6,25,28.390958889739355
S2152,13,9,44,27.362501029045976
S2152,14,9,40,33.77012984083316
S2152,15,6,32,29.465222552626823
S2152,16,7,29,30.829160505772247
S2153,1,10,45,45.54309511807466
S2153,2,5,23,29.821502843653967
S2153,3,14,50,44.16656893273304
S2153,4,13,50,37.028789855646245
S2153,5,7,31,30.270009133733502
S2153,6,10,47,42.3050405287786
S2153,7,9,31,31.40627208914543
S2153,8,6,22,33.17053299399317
S2153,9,12,50,27.203906366572813
S2153,10,8,34,40.40098944300259
S2153,11,11,50,42.493006500029104
S2153,12,8,45,43.67888931076251
S2153,13,7,24,40.12058400204379
S2153,14,15,50,37.91957464310648
S2153,15,8,40,40.939749982794076
S2153,16,6,22,39.25789762248361
S2154,1,8,34,38.685801918196724
S2154,2,5,23,28.40449135657343
S2154,3,10,49,24.94575300444357
S2154,4,5,19,21.334196110454283
S2154,5,9,43,26.602663103840058
S2154,6,3,12,19.8473303253289
S2154,7,1,3,34.68773538394588
S2154,8,6,21,27.761471520032945
S2154,9,3,12,26.55606234419082
S2154,10,5,21,25.466969556812174
S2154,11,4,17,35.46767680459392
S2154,12,7,38,37.02885219399048
S2154,13,7,28,26.774483146218145
S2154,14,7,32,34.70653751178906
S2154,15,19,50,35.183442923192764
S2154,16,8,45,38.23812810374075
S2155,1,4,20,31.14688100221872
S2155,2,13,50,37.896165747223485
S2155,3,4,17,42.42875384868766
S2155,4,11,50,37.61734446857053
S2155,5,9,42,31.848951782354433
S2155,6,11,50,48.4116904751194
S2155,7,11,47,43.53392324902366
S2155,8,12,50,30.367475404405894
S2155,9,8,35,35.57733857020521
S2155,10,12,50,34.259162040930626
S2155,11,7,31,38.57099665901985
S2155,12,4,20,46.34824642085426
S2155,13,5,15,32.46179963214346
S2155,14,2,8,53.52646390036861
S2155,15,8,41,37.870500533413654
S2155,16,6,28,29.96654140713917
S2156,1,13,50,44.370367014123346
S2156,2,7,31,27.69089569481767
S2156,3,7,35,46.2829243211119
