student_id,week,attendance_percentage
S2123,3,79.32991490145528
S2123,4,74.56266281089007
S2123,5,72.73504064457319
S2123,6,79.72800428725196
S2123,7,78.74868894382713
S2123,8,75.20841757017728
S2123,9,56.56285535106731
S2123,10,75.61333502187873
S2123,11,74.20450558383845
S2123,12,75.06429730631675
S2123,13,76.0263305788994
S2123,14,77.22789076385746
S2123,15,74.23622615422927
S2123,16,72.81801273950629
S2124,1,70.60641657506541
S2124,2,74.33579343735613
S2124,3,78.46177237737722
S2124,4,70.70284714106762
S2124,5,75.44365295677248
S2124,6,73.42639411317413
S2124,7,73.2650325612662
S2124,8,75.1206233503534
S2124,9,45.03639999812467
S2124,10,70.68786316264475
S2124,11,70.05597990658562
S2124,12,74.47102943604904
S2124,13,72.5723743359506
S2124,14,73.33180145020482
S2124,15,50.91800827610578
S2124,16,74.09274319952503
S2125,1,41.9953634866903
S2125,2,42.75377054889635
S2125,3,45.306168891514375
S2125,4,31.45812548807965
S2125,5,47.272576794484934
S2125,6,47.37491015439966
S2125,7,44.839151997212326
S2125,8,28.82533158762964
S2125,9,39.2498347831241
S2125,10,47.66969240846473
S2125,11,48.527642373606696
S2125,12,33.45963089835061
S2125,13,46.19417381409568
S2125,14,43.06007094396122
S2125,15,40.924065281007806
S2125,16,26.32412059040816
S2126,1,76.81004220401519
S2126,2,77.45195160972449
S2126,3,74.37245709165936
S2126,4,78.35132860058113
S2126,5,74.92113880286388
S2126,6,82.12100294122126
S2126,7,74.33781174360098
S2126,8,80.10531338431339
S2126,9,78.85894490045177
S2126,10,78.39613698025853
S2126,11,80.24491252416021
S2126,12,76.59338951306515
S2126,13,75.62720379803106
S2126,14,77.7501801556138
S2126,15,78.12240811071716
S2126,16,82.96971485634957
S2127,1,72.66044950062756
S2127,2,72.03821219101208
S2127,3,73.63645329033879
S2127,4,66.42063544703487
S2127,5,69.14639023733268
S2127,6,75.77997113014948
S2127,7,70.02081547874008
S2127,8,68.27034295138765
S2127,9,73.75455025943505
S2127,10,72.95625450447822
S2127,11,72.31824404236426
S2127,12,71.41075950822987
S2127,13,75.0525428126062
S2127,14,72.43095267278174
S2127,15,73.17078244710277
S2127,16,68.45136042100845
S2128,1,85.33202061043413
S2128,2,78.01978255589471
S2128,3,84.07385820357557
S2128,4,88.40133640223206
S2128,5,84.33164698993234
S2128,6,84.06481357515308
S2128,7,85.25215756736961
S2128,8,79.24707106385377
S2128,9,84.75563823340646
S2128,10,80.7387208677917
S2128,11,82.30185074791315
S2128,12,85.56894439493051
S2128,13,81.3556978364122
S2128,14,76.6711346988007
S2128,15,79.15082813868372
S2128,16,85.14438845980843
S2129,1,84.64842969221533
S2129,2,75.10373153319495
S2129,3,75.51433157808569
S2129,4,54.54487547518575
S2129,5,74.90551807717462
S2129,6,51.66413157029196
S2129,7,62.29103134857842
S2129,8,61.54212015840291
S2129,9,56.766950643087924
S2129,10,33.28161606953385
S2129,11,52.0049995600773
S2129,12,50.52043525221201
S2129,13,51.356290422050215
S2129,14,45.14749627347413
S2129,15,45.85665165049472
S2129,16,42.96077022091282
S2130,1,77.22113386820713
S2130,2,73.18232477445378
S2130,3,71.17466984415069
S2130,4,76.36650711504313
S2130,5,75.83794149531114
S2130,6,73.79867520268493
S2130,7,69.59739066907628
S2130,8,74.86410738502249
S2130,9,72.92805878029348
S2130,10,75.47062079149643
S2130,11,81.17727369531389
S2130,12,75.08251442065074
S2130,13,77.71266528821417
S2130,14,78.13968480099953
S2130,15,69.49782208692976
S2130,16,73.74572698445616
S2131,1,66.18048223225276
S2131,2,67.94086677928011
S2131,3,69.30637268000932
S2131,4,72.0183231337188
S2131,5,65.32838122350455
S2131,6,73.74968034160162
S2131,7,42.91860033228025
S2131,8,69.2179397015791
S2131,9,69.97271183180868
S2131,10,68.0583538012949
S2131,11,69.78656625337932
S2131,12,66.11414800868035
S2131,13,66.65490337474992
S2131,14,72.1166526791342
S2131,15,68.03608823032738
S2131,16,69.23894674413617
S2132,1,86.1702302353448
S2132,2,84.94694712148119
S2132,3,88.88418598883466
S2132,4,81.87199107914977
S2132,5,91.79665324683909
S2132,6,86.50794887933124
S2132,7,93.58733644525239
S2132,8,87.10968498881671
S2132,9,88.99743520174631
S2132,10,93.38362777253289
S2132,11,90.39339995194514
S2132,12,91.08972466525046
S2132,13,91.22445005756815
S2132,14,89.34829502477977
S2132,15,88.86600289874063
S2132,16,91.27694643104488
S2133,1,37.00594882191576
S2133,2,31.46493447378542
S2133,3,35.52362629659103
S2133,4,21.258451517279475
S2133,5,31.605503303040134
S2133,6,33.140902095201284
S2133,7,34.19143421775962
S2133,8,24.56784532234509
S2133,9,37.36486569052702
S2133,10,39.94961880007509
S2133,11,35.57516013585372
S2133,12,26.596336773348614
S2133,13,39.18883862329856
S2133,14,35.70505440481367
S2133,15,33.199725696951575
S2133,16,18.39701029725653
S2134,1,77.13971066971025
S2134,2,82.93171842410884
S2134,3,80.28585784262917
S2134,4,80.51531618320351
S2134,5,81.20152449172608
S2134,6,82.80390235619338
S2134,7,52.33111181093496
S2134,8,84.87001955288166
S2134,9,45.53285561965696
S2134,10,77.21347425762082
S2134,11,80.18456338029613
S2134,12,82.25394238843802
S2134,13,80.01965308830518
S2134,14,84.88165112240682
S2134,15,84.4716554986843
S2134,16,79.39942754911374
S2135,1,67.88862045590132
S2135,2,74.78567636121288
S2135,3,68.782135732208
S2135,4,70.50333731983741
S2135,5,37.74597693107979
S2135,6,72.2071818388335
S2135,7,70.18641681595348
S2135,8,67.32378313497502
S2135,9,75.11327752465967
S2135,10,72.94261396024561
S2135,11,70.19969537972916
S2135,12,72.25779878435357
S2135,13,72.91121950208166
S2135,14,69.44310764474018
S2135,15,68.96947956697836
S2135,16,75.03786234262041
S2136,1,65.6188822808009
S2136,2,68.13496395020115
S2136,3,66.78354869097765
S2136,4,62.23439626373409
S2136,5,62.9408668163922
S2136,6,66.77430421508585
S2136,7,64.17026569796141
S2136,8,67.12078273684506
S2136,9,36.31617796627785
S2136,10,69.42840710459815
S2136,11,67.30129222263761
S2136,12,68.335505807859
S2136,13,68.95770025192489
S2136,14,65.69334462131786
S2136,15,65.82309772964761
S2136,16,61.67245379693276
S2137,1,60.96479113490768
S2137,2,55.78301295530895
S2137,3,58.379436198597375
S2137,4,56.86644821171339
S2137,5,57.38747605546077
S2137,6,58.397256843756686
S2137,7,58.85850354444186
S2137,8,59.31762703890087
S2137,9,42.73577435550299
S2137,10,63.00754479027059
S2137,11,34.516052684759536
S2137,12,60.92255596082664
S2137,13,55.35897945599146
S2137,14,42.3469700062968
S2137,15,59.234874231802486
S2137,16,63.3079148355012
S2138,1,40.62175134946734
S2138,2,39.90551016318455
S2138,3,38.28023552968806
S2138,4,42.61448632982374
S2138,5,40.35111140814726
S2138,6,39.42481318794527
S2138,7,38.078865991582326
S2138,8,40.338175617199404
S2138,9,37.82189336978521
S2138,10,35.04575585191776
S2138,11,33.22859022179197
S2138,12,31.94395610393035
S2138,13,32.85512304536776
S2138,14,31.91766921716595
S2138,15,30.582913651228314
S2138,16,26.92215004087935
S2139,1,67.02023718288648
S2139,2,40.95181163272429
S2139,3,66.10259393875958
S2139,4,64.62758274675028
S2139,5,63.6896445384307
S2139,6,66.68754749166631
S2139,7,65.41285269219406
S2139,8,62.85498191349347
S2139,9,64.54662426069778
S2139,10,63.89152267494006
S2139,11,61.23526952393192
S2139,12,64.64391908148961
S2139,13,66.70539148649402
S2139,14,68.28815202624592
S2139,15,63.8460543964607
S2139,16,67.64091871003234
S2140,1,47.367429065624684
S2140,2,45.63962427007623
S2140,3,45.222227805006625
S2140,4,46.69761356666578
S2140,5,48.994546000402075
S2140,6,44.37519771452113
S2140,7,46.69057947262524
S2140,8,47.81492678187707
S2140,9,47.09328310959553
S2140,10,47.92210342814469
S2140,11,46.41042780916559
S2140,12,46.668066477099835
S2140,13,48.06748374705498
S2140,14,48.45907542545825
S2140,15,46.245680810526274
S2140,16,44.2172577169228
S2141,1,83.63555824660851
S2141,2,80.42108049084068
S2141,3,73.03799820458309
S2141,4,77.76677310144395
S2141,5,80.32915520003291
S2141,6,76.04117655118688
S2141,7,75.77423952807374
S2141,8,81.29657041611165
S2141,9,77.23406871455845
S2141,10,79.06290931876119
S2141,11,78.45276678970957
S2141,12,76.79828518106079
S2141,13,80.10754952211236
S2141,14,78.0921782055113
S2141,15,76.05169985725601
S2141,16,62.08601951973541
S2142,1,73.35051216985664
S2142,2,47.79147765277561
S2142,3,71.62225891703284
S2142,4,70.76946648840851
S2142,5,68.75831671899441
S2142,6,68.56559781322132
S2142,7,69.14166545741662
S2142,8,73.37101248415539
S2142,9,75.13322552259216
S2142,10,74.47058447983338
S2142,11,70.61294993601635
S2142,12,69.73578038535587
S2142,13,69.58825662622095
S2142,14,72.94684519000201
S2142,15,73.03041884115397
S2142,16,74.5590081166951
S2143,1,61.43854204454115
S2143,2,57.72466936708701
S2143,3,58.619966897111915
S2143,4,55.0979769531901
S2143,5,63.5813050896015
S2143,6,58.875863916465946
S2143,7,59.93417160763509
S2143,8,58.417186392636374
S2143,9,62.36056395881798
S2143,10,59.305822077394765
S2143,11,59.616657106976824
S2143,12,60.681224951367696
S2143,13,59.53421490111292
S2143,14,56.15532563978987
S2143,15,56.96744491567346
S2143,16,62.280837250173136
S2144,1,91.57424178571242
S2144,2,92.87081227224972
S2144,3,91.94951581020392
S2144,4,93.5649499629483
S2144,5,95.33884964178097
S2144,6,97.44280687567735
S2144,7,93.33622041164385
S2144,8,87.68342206421755
S2144,9,93.06203961580592
S2144,10,94.75295344767841
S2144,11,91.54047818782949
S2144,12,93.49410589207172
S2144,13,94.10164891174782
S2144,14,92.95306249372838
S2144,15,69.72432081921485
S2144,16,88.79434826971223
S2145,1,50.78845042900113
S2145,2,53.62131955238384
S2145,3,59.59254116809153
S2145,4,54.19447258512592
S2145,5,51.77640199621191
S2145,6,54.17891635456058
S2145,7,50.219692376774525
S2145,8,45.606462468378616
S2145,9,45.34447457591373
S2145,10,45.46139704193078
S2145,11,42.46500756325535
S2145,12,40.867028105009766
S2145,13,39.88296904850163
S2145,14,37.06141212795176
S2145,15,34.312631079603726
S2145,16,23.000260387293633
S2146,1,69.39497708152203
S2146,2,69.8620014261319
S2146,3,34.16235233656192
S2146,4,68.78639300230647
S2146,5,63.58103162360869
S2146,6,70.34773136445709
S2146,7,66.78964248995929
S2146,8,49.78649427275198
S2146,9,62.64670991206887
S2146,10,70.36037949344954
S2146,11,67.76169038538141
S2146,12,69.59499669660869
S2146,13,66.27993642411198
S2146,14,68.26778912090788
S2146,15,66.50987305234455
S2146,16,69.0401166522103
S2147,1,57.614537368883724
S2147,2,68.68250674482918
S2147,3,60.65977309682465
S2147,4,59.94309301632339
S2147,5,59.50218066144487
S2147,6,52.45841825395059
S2147,7,49.05901277175477
S2147,8,47.05484630260272
S2147,9,47.04611726704378
S2147,10,42.841864606630125
S2147,11,42.03582893459348
S2147,12,40.44775669147778
S2147,13,36.5314408062507
S2147,14,38.3354704902727
S2147,15,22.118635953454532
S2147,16,35.08800887534843
S2148,1,42.48902439226859
S2148,2,42.986941597081625
S2148,3,42.453129228469045
S2148,4,45.069435572580566
S2148,5,46.52156993322814
S2148,6,20.959831575466676
S2148,7,43.51893070357772
S2148,8,43.01042765733342
S2148,9,42.28247878339426
S2148,10,42.46130429679248
S2148,11,46.188991649946296
S2148,12,26.537579865303957
S2148,13,41.14084858482285
S2148,14,43.34112541919681
S2148,15,41.77983246188399
S2148,16,43.204175458572756
S2149,1,83.20237286715019
S2149,2,83.19078799224167
S2149,3,81.34925948524814
S2149,4,88.39171749548635
S2149,5,86.32080835722027
S2149,6,93.46379222207703
S2149,7,90.23586327090678
S2149,8,89.59864213225315
S2149,9,83.2251261636488
S2149,10,83.6458238470906
S2149,11,83.9810102833625
S2149,12,81.52648818868356
S2149,13,87.08800213028202
S2149,14,42.8133052332913
S2149,15,85.906252582986
S2149,16,87.52418091366502
S2150,1,78.11891162758698
S2150,2,71.38864473517356
S2150,3,83.20399487754219
S2150,4,71.17631877289621
S2150,5,64.88814893068637
S2150,6,67.63133542121014
S2150,7,60.818436452357446
S2150,8,59.98987445880486
S2150,9,57.92891985713148
S2150,10,31.159493751618445
S2150,11,54.43455211800087
S2150,12,53.852955402762056
S2150,13,47.75765011134012
S2150,14,47.2057005562041
S2150,15,45.27088285349258
S2150,16,41.384116713099935
S2151,1,34.42310493290581
S2151,2,31.395840963579072
S2151,3,33.20870323772424
S2151,4,32.016485673204194
S2151,5,31.421446524410424
S2151,6,32.71995653357888
S2151,7,31.42189045809336
S2151,8,29.2637083245026
S2151,9,28.558052682720223
S2151,10,27.995463070380755
S2151,11,26.849267946924922
S2151,12,25.953274638433264
S2151,13,25.729615938396964
S2151,14,24.726864279417743
S2151,15,23.310852663038272
S2151,16,22.12754258460521
S2152,1,82.17672013494261
S2152,2,86.27469600067701
S2152,3,80.6093025664524
S2152,4,84.58516066473462
S2152,5,77.79843919486493
S2152,6,84.38014187147118
S2152,7,82.12785191004785
S2152,8,75.78323416880387
S2152,9,83.52645910989519
S2152,10,86.5831517181918
S2152,11,84.44072958628863
S2152,12,84.21784285092664
S2152,13,84.61932120737993
S2152,14,82.48289719899972
S2152,15,82.00725836739875
S2152,16,85.92560299836924
S2153,1,67.52397936790943
S2153,2,63.74345593954513
S2153,3,69.02177993404692
S2153,4,68.39624517309058
S2153,5,72.38296861911687
S2153,6,70.89160650767796
S2153,7,69.02842331349852
S2153,8,74.5540234862312
S2153,9,69.1538156816678
S2153,10,73.78263590717208
S2153,11,72.97799304134384
S2153,12,67.37927889331003
S2153,13,67.86417284070605
S2153,14,63.93457722465431
S2153,15,67.25278045532713
S2153,16,75.24292408473814
S2154,1,63.95306290210547
S2154,2,64.51219189445152
S2154,3,63.86162271387414
S2154,4,66.92917692455326
S2154,5,65.60980231677331
S2154,6,61.98310414502032
S2154,7,65.96748199614072
S2154,8,68.07475720833442
S2154,9,45.39079023852965
S2154,10,65.58430505848234
S2154,11,65.95089813444332
S2154,12,69.86239843359321
S2154,13,65.7581476265267
S2154,14,63.34882810887979
S2154,15,64.08019631177949
S2154,16,66.86669575477232
S2155,1,80.59780363783396
S2155,2,79.32119871746063
S2155,3,76.49548828303699
S2155,4,81.88810600106932
S2155,5,80.9905367976104
S2155,6,77.97875669215999
S2155,7,58.30666814638299
S2155,8,75.43240944501387
S2155,9,77.07900075654824
S2155,10,81.7582418123112
S2155,11,78.57097647537329
S2155,12,76.61053927838876
S2155,13,78.91239692827007
S2155,14,76.89142627586641
S2155,15,77.42372017006558
S2155,16,81.14751773765701
S2156,1,52.768505426225346
S2156,2,59.79336603441513
S2156,3,56.27571436707801
S2156,4,52.23752596054577
S2156,5,53.17904396560992
S2156,6,54.89591254944581
S2156,7,44.13477872050804
S2156,8,41.02621999985648
S2156,9,38.506283933300836
S2156,10,37.44935122155424
S2156,11,37.00506521981514
S2156,12,36.05935387938521
S2156,13,36.64052890352298
S2156,14,35.02060628698137
S2156,15,31.816455048786647
S2156,16,31.141576220830398
S2157,1,73.27829101213128
S2157,2,66.60266292726557
S2157,3,64.9723485313102
S2157,4,67.62793429457179
S2157,5,67.27703679592422
S2157,6,72.6530010977173
S2157,7,70.49557692118188
S2157,8,66.32628546605237
S2157,9,65.04778713067265
S2157,10,70.2192601806981
S2157,11,67.20004441792176
S2157,12,51.38697860704542
S2157,13,63.4424066437539
S2157,14,69.34586572389095
S2157,15,67.07044102628468
S2157,16,68.49808378514699
S2158,1,41.09701769686274
S2158,2,44.491698328019595
S2158,3,41.56665243378285
S2158,4,25.631152688187036
S2158,5,36.68517506956181
S2158,6,38.9929642103714
S2158,7,41.01505940131033
S2158,8,27.585735237034978
S2158,9,42.09204954536338
S2158,10,40.78199847637466
S2158,11,47.05487837215453
S2158,12,27.60479411769794
S2158,13,42.06012184918945
S2158,14,44.012194419248615
S2158,15,43.189958199307156
S2158,16,28.096033798420454
S2159,1,67.39930613444886
S2159,2,73.55215727766725
S2159,3,70.96390078914405
S2159,4,65.76332132741716
S2159,5,72.55504036220525
S2159,6,66.69347761855158
S2159,7,67.32093705605655
S2159,8,70.8102267766403
S2159,9,64.13826345770642
S2159,10,69.2636783117065
S2159,11,67.14585053278238
S2159,12,64.2268069942881
S2159,13,68.35321280499274
S2159,14,67.40270097803193
S2159,15,71.46757223802796
S2159,16,70.29830667366367
S2160,1,40.7809200684947
S2160,2,43.57749854462621
S2160,3,42.46341850377326
S2160,4,49.87540103458331
S2160,5,43.47863805415838
S2160,6,44.08339666462864
S2160,7,44.389798226275786
S2160,8,37.75699803125803
S2160,9,37.73617831121289
S2160,10,34.96292359010578
S2160,11,24.697002834217855
S2160,12,35.47025399046889
S2160,13,35.6575340102322
S2160,14,32.45308591221831
S2160,15,27.48648500919375
S2160,16,28.75450190615446
S2161,1,74.01534197478719
S2161,2,75.93101596468365
S2161,3,45.209130008404564
S2161,4,55.42213680944852
S2161,5,77.70227788069636
S2161,6,79.30526768657909
S2161,7,76.34938329283204
S2161,8,75.81475075732884
S2161,9,78.01292662060006
S2161,10,74.09617971232723
S2161,11,80.58813354449175
S2161,12,72.35409818449271
S2161,13,78.24473409943714
S2161,14,75.35147781288462
S2161,15,79.30448092440069
S2161,16,77.16288731295889
S2162,1,43.508066185803145
S2162,2,48.9680264063552
S2162,3,45.63343103496222
S2162,4,45.53591933328793
S2162,5,39.40507556025412
S2162,6,45.776925249758236
S2162,7,40.09051287628144
S2162,8,40.69178483625978
S2162,9,38.320498226707066
S2162,10,35.21818642863583
S2162,11,36.50689744240799
S2162,12,34.041943230139786
S2162,13,33.941353697024205
S2162,14,31.23662666979464
S2162,15,22.631122077264905
S2162,16,27.326877995430475
S2163,1,25.098199359707344
S2163,2,24.872198770244445
S2163,3,18.348876111913977
S2163,4,19.11812237060562
S2163,5,25.73246630033427
S2163,6,22.758890089720527
S2163,7,26.225881452035605
S2163,8,16.926683468073698
S2163,9,25.05930396126005
S2163,10,24.032899284349767
S2163,11,21.723215337471025
S2163,12,17.77997527194519
S2163,13,24.549978103145488
S2163,14,26.14802161105152
S2163,15,24.14293258591103
S2163,16,21.079072637979895
S2164,1,78.64788783236833
S2164,2,75.89392021516129
S2164,3,47.83111643786344
S2164,4,76.36648906523345
S2164,5,79.29880562269746
S2164,6,82.91132605880289
S2164,7,80.71115848022657
S2164,8,76.10102188274941
S2164,9,76.62359374464138
S2164,10,79.83191637878957
S2164,11,72.1091794098978
S2164,12,76.61752692566452
S2164,13,80.06501616174255
S2164,14,72.48221815288578
S2164,15,74.65290348799157
S2164,16,78.41327286352194
S2165,1,81.86733724948597
S2165,2,81.98694888574737
S2165,3,87.70192072786298
S2165,4,88.24843794523628
S2165,5,77.68258114404698
S2165,6,48.74376676795248
S2165,7,84.31536969456165
S2165,8,83.41503666135934
S2165,9,78.34636377537059
S2165,10,82.34964295948147
S2165,11,84.95902453258934
S2165,12,84.94903062316887
S2165,13,84.2387042626479
S2165,14,88.26692749537814
S2165,15,85.008615389747
S2165,16,80.13174808009468
S2166,1,73.55174871492018
S2166,2,54.41696879355211
S2166,3,76.29894460933716
S2166,4,71.90437705890793
S2166,5,69.57064617683349
S2166,6,73.53510468052447
S2166,7,70.52820549520354
S2166,8,74.68394553696096
S2166,9,77.39929904199231
S2166,10,78.71380110612759
S2166,11,71.10363622512081
S2166,12,75.61759784558036
S2166,13,73.06534221380345
S2166,14,76.49165312114194
S2166,15,78.00428799467237
S2166,16,74.84007189101686
S2167,1,43.06918861137788
S2167,2,50.13425362574181
S2167,3,25.93582550550663
S2167,4,51.090816801774835
S2167,5,45.467329049305384
S2167,6,33.803862301033554
S2167,7,44.42377755103991
S2167,8,44.384542430755914
S2167,9,42.81803976202554
S2167,10,39.135601971629505
S2167,11,19.279612216548344
S2167,12,37.52804983445523
S2167,13,36.80258882909732
S2167,14,36.63799593454868
S2167,15,37.71537622446182
S2167,16,32.42413656141206
S2168,1,86.20875918910068
S2168,2,82.95729112999176
S2168,3,75.97310116072049
S2168,4,74.5423051024362
S2168,5,87.0087225709298
S2168,6,80.75439380129073
S2168,7,76.54525149314674
S2168,8,77.97751777885394
S2168,9,82.8751534807533
S2168,10,77.72720917253515
S2168,11,82.98113205279657
S2168,12,53.603917479575564
S2168,13,83.22646872855023
S2168,14,82.84593310099737
S2168,15,81.8063741173182
S2168,16,82.50983438543321
S2169,1,73.20279754926341
S2169,2,64.32365445708312
S2169,3,63.301574582503655
S2169,4,63.12008603122187
S2169,5,66.17149554211984
S2169,6,64.20381379938972
S2169,7,71.0994749173984
S2169,8,68.04252771444526
S2169,9,65.78012057849232
S2169,10,72.24079559579063
S2169,11,68.8487417982965
S2169,12,64.68356659308175
S2169,13,66.40282945652423
S2169,14,70.10017973133002
S2169,15,70.71100939299444
S2169,16,65.29194140486385
S2170,1,77.76337432712714
S2170,2,84.03893131082164
S2170,3,79.96607891656214
S2170,4,73.42567100103966
S2170,5,77.39759681029858
S2170,6,73.69848926874843
S2170,7,74.16919465351802
S2170,8,76.59024074891754
S2170,9,80.19929202284206
S2170,10,81.5360913003323
S2170,11,70.56362883463107
S2170,12,76.9387681157175
S2170,13,81.83435408543774
S2170,14,78.05991572255039
S2170,15,77.77797359254436
S2170,16,79.25915738809034
S2171,1,44.865267761185564
S2171,2,39.39629206543149
S2171,3,44.98822716181923
S2171,4,47.29250831479457
S2171,5,52.842805858990005
S2171,6,49.062563329056566
S2171,7,45.87902167312135
S2171,8,44.26768329108997
S2171,9,40.10150375735612
S2171,10,41.10660363422538
S2171,11,39.51652777249508
S2171,12,37.29840265629643
S2171,13,38.65559592022716
S2171,14,34.70375289346879
S2171,15,35.60626028278097
S2171,16,32.39152735909444
S2172,1,78.31443325971742
S2172,2,82.81572616574425
S2172,3,74.5528329009908
S2172,4,79.63311121571545
S2172,5,76.28132156684835
S2172,6,80.45846149209486
S2172,7,77.36052662932867
S2172,8,77.07380725286548
S2172,9,80.54617719934366
S2172,10,74.02885175630402
S2172,11,80.23028301080019
S2172,12,76.66120003010985
S2172,13,79.99990692394819
S2172,14,79.87534014133011
S2172,15,78.82792458669648
S2172,16,77.33175679536939
S2173,1,49.55308315644857
S2173,2,48.06176962329931
S2173,3,45.416187249326946
S2173,4,52.0052135739404
S2173,5,50.33198473187272
S2173,6,43.194651779912185
S2173,7,38.58367262301413
S2173,8,38.24931647735006
S2173,9,37.08461285488685
S2173,10,34.74704684039412
S2173,11,33.19634287747066
S2173,12,32.79775842919668
S2173,13,29.9388961336948
S2173,14,29.55874341000449
S2173,15,28.968336768950955
S2173,16,26.829175101380887
S2174,1,57.53115785621315
S2174,2,59.511057650449516
S2174,3,57.33406228391932
S2174,4,61.92360267906603
S2174,5,53.1826783370292
S2174,6,54.83634827251001
S2174,7,41.31503008606941
S2174,8,38.83570864864826
S2174,9,39.491384705579506
S2174,10,37.603432584504525
S2174,11,37.231873014731015
S2174,12,33.19441878018529
S2174,13,32.46703149828528
S2174,14,31.59873778567286
S2174,15,32.17435012646654
S2174,16,29.01625580311945
S2175,1,73.7964473532568
S2175,2,67.03494844671413
S2175,3,70.49675038442028
S2175,4,72.87616012495948
S2175,5,65.94130795401924
S2175,6,69.71358616380026
S2175,7,68.73095840432649
S2175,8,71.86669068043051
S2175,9,65.70501870429959
S2175,10,45.57778908347839
S2175,11,64.28199664318562
S2175,12,67.60925014408521
S2175,13,69.0446887127961
S2175,14,68.62805445161871
S2175,15,70.72078638257177
S2175,16,72.40464427415192
S2176,1,66.69908194473415
S2176,2,67.19806307522185
S2176,3,69.54871331583097
S2176,4,62.5629872702308
S2176,5,46.64623481374097
S2176,6,71.43614336743914
S2176,7,68.37315887083244
S2176,8,71.71099547051688
S2176,9,64.60300339989759
S2176,10,69.87398542208645
S2176,11,66.11241778584439
S2176,12,69.09908008783292
S2176,13,37.27101691987391
S2176,14,47.98080389210966
S2176,15,67.39256568283379
S2176,16,43.03814713810711
S2177,1,87.68734429933906
S2177,2,81.95176202915317
S2177,3,84.34359425030077
S2177,4,85.87620605086869
S2177,5,81.65564958469615
S2177,6,82.74563403419202
S2177,7,89.18329498122202
S2177,8,83.41023167100393
S2177,9,83.35480426629432
S2177,10,81.94072402475196
S2177,11,87.24460091297703
S2177,12,82.87218918160926
S2177,13,85.45043413173326
S2177,14,83.04507964173057
S2177,15,89.77902230082607
S2177,16,83.55129408453398
S2178,1,80.56662317391906
S2178,2,79.39301949006864
S2178,3,80.58376300908162
S2178,4,80.61058726519384
S2178,5,78.90894963984431
S2178,6,75.18670531272316
S2178,7,80.05510144229744
S2178,8,78.11817069031139
S2178,9,84.2604148168619
S2178,10,80.95783198212548
S2178,11,79.87063327589223
S2178,12,74.35005472100809
S2178,13,80.54911224133417
S2178,14,79.99937605757931
S2178,15,84.28550170963325
S2178,16,78.61742898686839
S2179,1,54.454364431323576
S2179,2,52.96350902652228
S2179,3,55.584224607221685
S2179,4,57.15865960656387
S2179,5,58.67582073773621
S2179,6,55.175894346620396
S2179,7,55.93408580001743
S2179,8,55.14118106223969
S2179,9,59.06708708848687
S2179,10,56.00022370928924
S2179,11,56.343130120824455
S2179,12,35.67479480145558
S2179,13,53.63024428913276
S2179,14,53.81414047797846
S2179,15,59.01401855246416
S2179,16,56.66519968882347
S2180,1,28.713266305535946
S2180,2,25.747568115089333
S2180,3,29.407936062660472
S2180,4,26.912391337866715
S2180,5,25.143982492609336
S2180,6,27.102653535628978
S2180,7,27.014697471267198
S2180,8,15.770479264599933
S2180,9,26.411121585581004
S2180,10,24.379656559587023
S2180,11,23.417179689318548
S2180,12,22.625373161124024
S2180,13,22.680396026423814
S2180,14,20.781803049498976
S2180,15,19.75791773877718
S2180,16,18.783455207917203
S2181,1,47.45366741908383
S2181,2,54.24842380829724
S2181,3,45.53288840259389
S2181,4,23.68818356953309
S2181,5,50.11915476979782
S2181,6,52.831752794832646
S2181,7,46.8730328387479
S2181,8,31.192679876319318
S2181,9,54.898486569886614
S2181,10,51.934397690261434
S2181,11,46.420698652068666
S2181,12,33.31029099548659
S2181,13,46.76928254084967
S2181,14,52.62805707174937
S2181,15,52.05857514032951
S2181,16,34.755526474971546
S2182,1,60.550330360847354
S2182,2,61.39286578932795
S2182,3,62.470809256832204
S2182,4,60.50901078507528
S2182,5,57.329487533789475
S2182,6,61.754829672500556
S2182,7,55.925564276927204
S2182,8,61.540010602194656
S2182,9,61.41971567675521
S2182,10,62.708440024217175
S2182,11,59.85407814720381
S2182,12,60.60807951501255
S2182,13,62.51070595415634
S2182,14,64.48083586418171
S2182,15,63.037737194809175
S2182,16,59.473340652138525
S2183,1,57.15736929945103
S2183,2,51.81766198787914
S2183,3,48.384343361522696
S2183,4,42.180970775983475
S2183,5,53.98981629458705
S2183,6,60.7897954548619
S2183,7,50.81072653506983
S2183,8,37.40651766168922
S2183,9,48.304828822609984
S2183,10,38.33761170667211
S2183,11,28.37883554490276
S2183,12,42.28415400386743
S2183,13,50.03389030067129
S2183,14,54.59508480886334
S2183,15,56.3296743196852
S2183,16,38.22542617185427
S2184,1,73.31214242399636
S2184,2,67.71445291802348
S2184,3,75.71897906630316
S2184,4,75.5616517217736
S2184,5,69.42604182742954
S2184,6,80.60193453613569
S2184,7,70.1314965165566
S2184,8,75.20361089234889
S2184,9,57.201218093027386
S2184,10,74.41068426116956
S2184,11,77.71071214842564
S2184,12,66.3090684870312
S2184,13,77.1053393029579
S2184,14,69.1758119949953
S2184,15,71.29909496796091
S2184,16,71.31461563311404
S2185,1,39.58004630630954
S2185,2,37.793508799085295
S2185,3,41.68204364033048
S2185,4,44.3960621080871
S2185,5,38.07140439776197
S2185,6,38.73464006348474
S2185,7,34.23887922990395
S2185,8,35.73550241367737
S2185,9,33.93695575653873
